id,name,typing,classification,height_m,weight_kg,capture_rate,abilities,hp,atk,def,sp_atk,sp_def,spd,taken_normal,taken_fire,taken_water,taken_electric,taken_grass,taken_ice,taken_fighting,taken_poison,taken_ground,taken_flying,taken_psychic,taken_bug,taken_rock,taken_ghost,taken_dragon,taken_dark,taken_steel,taken_fairy
507,Herdier,['Normal'],Loyal Dog Pokémon,0.9,14.7,120,"['Intimidate', 'Sand Rush']",65,80,65,35,65,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
508,Stoutland,['Normal'],Big-Hearted Pokémon,1.2,61.0,45,"['Intimidate', 'Sand Rush']",85,110,90,45,90,80,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
509,Purrloin,['Dark'],Devious Pokémon,0.4,10.1,255,"['Limber', 'Unburden']",41,50,37,50,37,66,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
510,Liepard,['Dark'],Cruel Pokémon,1.1,37.5,90,"['Limber', 'Unburden']",64,88,50,88,50,106,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
511,Pansage,['Grass'],Grass Monkey Pokémon,0.6,10.5,190,['Gluttony'],50,53,48,53,48,64,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
512,Simisage,['Grass'],Thorn Monkey Pokémon,1.1,30.5,75,['Gluttony'],75,98,63,98,63,101,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
513,Pansear,['Fire'],High Temp Pokémon,0.6,11.0,190,['Gluttony'],50,53,48,53,48,64,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
514,Simisear,['Fire'],Ember Pokémon,1.0,28.0,75,['Gluttony'],75,98,63,98,63,101,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
515,Panpour,['Water'],Spray Pokémon,0.6,13.5,190,['Gluttony'],50,53,48,53,48,64,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
516,Simipour,['Water'],Geyser Pokémon,1.0,29.0,75,['Gluttony'],75,98,63,98,63,101,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
517,Munna,['Psychic'],Dream Eater Pokémon,0.6,23.3,190,"['Forewarn', 'Synchronize']",76,25,45,67,55,24,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
518,Musharna,['Psychic'],Drowsing Pokémon,1.1,60.5,75,"['Forewarn', 'Synchronize']",116,55,85,107,95,29,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
519,Pidove,"['Normal', 'Flying']",Tiny Pigeon Pokémon,0.3,2.1,255,"['Big Pecks', 'Super Luck']",50,55,50,36,30,43,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
520,Tranquill,"['Normal', 'Flying']",Wild Pigeon Pokémon,0.6,15.0,120,"['Big Pecks', 'Super Luck']",62,77,62,50,42,65,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
521,Unfezant,"['Normal', 'Flying']",Proud Pokémon,1.2,29.0,45,"['Big Pecks', 'Super Luck']",80,115,80,65,55,93,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
522,Blitzle,['Electric'],Electrified Pokémon,0.8,29.8,190,"['Lightningrod', 'Motor Drive']",45,60,32,50,32,76,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
523,Zebstrika,['Electric'],Thunderbolt Pokémon,1.6,79.5,75,"['Lightningrod', 'Motor Drive']",75,100,63,80,63,116,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
524,Roggenrola,['Rock'],Mantle Pokémon,0.4,18.0,255,"['Sturdy', 'Weak Armor']",55,75,85,25,25,15,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
525,Boldore,['Rock'],Ore Pokémon,0.9,102.0,120,"['Sturdy', 'Weak Armor']",70,105,105,50,40,20,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
526,Gigalith,['Rock'],Compressed Pokémon,1.7,260.0,45,"['Sturdy', 'Sand Stream']",85,135,130,60,80,25,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
527,Woobat,"['Psychic', 'Flying']",Bat Pokémon,0.4,2.1,190,"['Unaware', 'Klutz']",65,45,43,55,43,72,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
528,Swoobat,"['Psychic', 'Flying']",Courting Pokémon,0.9,10.5,45,"['Unaware', 'Klutz']",67,57,55,77,55,114,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
529,Drilbur,['Ground'],Mole Pokémon,0.3,8.5,120,"['Sand Rush', 'Sand Force']",60,85,40,30,45,68,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
530,Excadrill,"['Ground', 'Steel']",Subterrene Pokémon,0.7,40.4,60,"['Sand Rush', 'Sand Force']",110,135,60,50,65,88,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
531,Audino,['Normal'],Hearing Pokémon,1.1,31.0,255,"['Healer', 'Regenerator']",103,60,86,60,86,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
532,Timburr,['Fighting'],Muscular Pokémon,0.6,12.5,180,"['Guts', 'Sheer Force']",75,80,55,25,35,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
533,Gurdurr,['Fighting'],Muscular Pokémon,1.2,40.0,90,"['Guts', 'Sheer Force']",85,105,85,40,50,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
534,Conkeldurr,['Fighting'],Muscular Pokémon,1.4,87.0,45,"['Guts', 'Sheer Force']",105,140,95,55,65,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
535,Tympole,['Water'],Tadpole Pokémon,0.5,4.5,255,"['Swift Swim', 'Hydration']",50,50,40,50,40,64,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
536,Palpitoad,"['Water', 'Ground']",Vibration Pokémon,0.8,17.0,120,"['Swift Swim', 'Hydration']",75,65,55,65,55,69,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
537,Seismitoad,"['Water', 'Ground']",Vibration Pokémon,1.5,62.0,45,"['Swift Swim', 'Poison Touch']",105,95,75,85,75,74,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
538,Throh,['Fighting'],Judo Pokémon,1.3,55.5,45,"['Guts', 'Inner Focus']",120,100,85,30,85,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
539,Sawk,['Fighting'],Karate Pokémon,1.4,51.0,45,"['Sturdy', 'Inner Focus']",75,125,75,30,75,85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
540,Sewaddle,"['Bug', 'Grass']",Sewing Pokémon,0.3,2.5,255,"['Swarm', 'Chlorophyll']",45,53,70,40,60,42,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
541,Swadloon,"['Bug', 'Grass']",Leaf-Wrapped Pokémon,0.5,7.3,120,"['Leaf Guard', 'Chlorophyll']",55,63,90,50,80,42,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
542,Leavanny,"['Bug', 'Grass']",Nurturing Pokémon,1.2,20.5,45,"['Swarm', 'Chlorophyll']",75,103,80,70,80,92,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
543,Venipede,"['Bug', 'Poison']",Centipede Pokémon,0.4,5.3,255,"['Poison Point', 'Swarm']",30,45,59,30,39,57,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
544,Whirlipede,"['Bug', 'Poison']",Curlipede Pokémon,1.2,58.5,120,"['Poison Point', 'Swarm']",40,55,99,40,79,47,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
545,Scolipede,"['Bug', 'Poison']",Megapede Pokémon,2.5,200.5,45,"['Poison Point', 'Swarm']",60,100,89,55,69,112,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
546,Cottonee,"['Grass', 'Fairy']",Cotton Puff Pokémon,0.3,0.6,190,"['Prankster', 'Infiltrator']",40,27,60,37,50,66,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
547,Whimsicott,"['Grass', 'Fairy']",Windveiled Pokémon,0.7,6.6,75,"['Prankster', 'Infiltrator']",60,67,85,77,75,116,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
548,Petilil,['Grass'],Bulb Pokémon,0.5,6.6,190,"['Chlorophyll', 'Own Tempo']",45,35,50,70,50,30,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
549,Lilligant,['Grass'],Flowering Pokémon,1.1,16.3,75,"['Chlorophyll', 'Own Tempo']",70,60,75,110,75,90,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
550,Basculin,['Water'],Hostile Pokémon,1.0,18.0,25,"['Reckless (Red Striped Form in all games & Blue-Striped Form in Black & White)', 'Adaptability (Both Forms)', 'Dream World Ability']",70,92,65,80,55,98,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
551,Sandile,"['Ground', 'Dark']",Desert Croc Pokémon,0.7,15.2,180,"['Intimidate', 'Moxie']",50,72,35,35,35,65,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
552,Krokorok,"['Ground', 'Dark']",Desert Croc Pokémon,1.0,33.4,90,"['Intimidate', 'Moxie']",60,82,45,45,45,74,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
553,Krookodile,"['Ground', 'Dark']",Intimidation Pokémon,1.5,96.3,45,"['Intimidate', 'Moxie']",95,117,80,65,70,92,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,0.5,1.0,2.0
554,Darumaka,['Fire'],Zen Charm Pokémon,0.6,37.5,120,['Hustle'],70,90,45,15,45,50,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
555,Darmanitan,"['Fire', 'Fire', 'Psychic']",Blazing Pokémon,1.3,92.9,60,['Sheer Force'],105,140,55,30,55,95,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
556,Maractus,['Grass'],Cactus Pokémon,1.0,28.0,255,"['Water Absorb', 'Chlorophyll']",75,86,67,106,67,60,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
557,Dwebble,"['Bug', 'Rock']",Rock Inn Pokémon,0.3,14.5,190,"['Sturdy', 'Shell Armor']",50,65,85,35,35,55,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
558,Crustle,"['Bug', 'Rock']",Stone Home Pokémon,1.4,200.0,75,"['Sturdy', 'Shell Armor']",70,105,125,65,75,45,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
559,Scraggy,"['Dark', 'Fighting']",Shedding Pokémon,0.6,11.8,180,"['Shed Skin', 'Moxie']",50,75,70,35,70,48,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
560,Scrafty,"['Dark', 'Fighting']",Hoodlum Pokémon,1.1,30.0,90,"['Shed Skin', 'Moxie']",65,90,115,45,115,58,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0
561,Sigilyph,"['Psychic', 'Flying']",Avianoid Pokémon,1.4,14.0,45,"['Wonder Skin ', 'Magic Guard']",72,58,80,103,80,97,1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
562,Yamask,['Ghost'],Spirit Pokémon,0.5,1.5,190,['Mummy'],38,30,85,55,65,30,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
563,Cofagrigus,['Ghost'],Coffin Pokémon,1.7,76.5,90,['Mummy'],58,50,145,95,105,30,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
564,Tirtouga,"['Water', 'Rock']",Prototurtle Pokémon,0.7,16.5,45,"['Solid Rock', 'Sturdy']",54,78,103,53,45,22,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
565,Carracosta,"['Water', 'Rock']",Prototurtle Pokémon,1.2,81.0,45,"['Solid Rock', 'Sturdy']",74,108,133,83,65,32,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
566,Archen,"['Rock', 'Flying']",First Bird Pokémon,0.5,9.5,45,['Defeatist'],55,112,45,74,45,70,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
567,Archeops,"['Rock', 'Flying']",First Bird Pokémon,1.4,32.0,45,['Defeatist'],75,140,65,112,65,110,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
568,Trubbish,['Poison'],Trash Bag Pokémon,0.6,31.0,190,"['Stench', 'Sticky Hold']",50,50,62,40,62,65,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
569,Garbodor,['Poison'],Trash Heap Pokémon,1.9,107.3,60,"['Stench', 'Weak Armor']",80,95,82,60,82,75,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
570,Zorua,['Dark'],Tricky Fox Pokémon,0.7,12.5,75,['Illusion'],40,65,40,80,40,65,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
571,Zoroark,['Dark'],Illusion Fox Pokémon,1.6,81.1,45,['Illusion'],60,105,60,120,60,105,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
572,Minccino,['Normal'],Chinchilla Pokémon,0.4,5.8,255,"['Cute Charm', 'Technician']",55,50,40,40,40,75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
573,Cinccino,['Normal'],Scarf Pokémon,0.5,7.5,60,"['Cute Charm', 'Technician']",75,95,60,65,60,115,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
574,Gothita,['Psychic'],Fixation Pokémon,0.4,5.8,200,"['Frisk', 'Competitive']",45,30,50,55,65,45,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
575,Gothorita,['Psychic'],Manipulate Pokémon,0.7,18.0,100,"['Frisk', 'Competitive']",60,45,70,75,85,55,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
576,Gothitelle,['Psychic'],Astral Body Pokémon,1.5,44.0,50,"['Frisk', 'Competitive']",70,55,95,95,110,65,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
577,Solosis,['Psychic'],Cell Pokémon,0.3,1.0,200,"['Overcoat', 'Magic Guard']",45,30,40,105,50,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
578,Duosion,['Psychic'],Mitosis Pokémon,0.6,8.0,100,"['Overcoat', 'Magic Guard']",65,40,50,125,60,30,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
579,Reuniclus,['Psychic'],Multiplying Pokémon,1.0,20.1,50,"['Overcoat', 'Magic Guard']",110,65,75,125,85,30,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
580,Ducklett,"['Water', 'Flying']",Water Bird Pokémon,0.5,5.5,190,"['Keen Eye', 'Big Pecks']",62,44,50,44,50,55,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
581,Swanna,"['Water', 'Flying']",White Bird Pokémon,1.3,24.2,45,"['Keen Eye', 'Big Pecks']",75,87,63,87,63,98,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
582,Vanillite,['Ice'],Fresh Snow Pokémon,0.4,5.7,255,"['Ice Body', 'Snow Cloak']",36,50,50,65,60,44,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
583,Vanillish,['Ice'],Icy Snow Pokémon,1.1,41.0,120,"['Ice Body', 'Snow Cloak']",51,65,65,80,75,59,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
584,Vanilluxe,['Ice'],Snowstorm Pokémon,1.3,57.5,45,"['Ice Body', 'Snow Warning']",71,95,85,110,95,79,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
585,Deerling,"['Normal', 'Grass']",Season Pokémon,0.6,19.5,190,"['Chlorophyll', 'Sap Sipper']",60,60,50,40,50,75,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
586,Sawsbuck,"['Normal', 'Grass']",Season Pokémon,1.9,92.5,75,"['Chlorophyll', 'Sap Sipper']",80,100,70,60,70,95,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
587,Emolga,"['Electric', 'Flying']",Sky Squirrel Pokémon,0.4,5.0,200,['Static'],55,75,60,75,60,103,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
588,Karrablast,['Bug'],Clamping Pokémon,0.5,5.9,200,"['Swarm', 'Shed Skin']",50,75,45,40,45,60,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
589,Escavalier,"['Bug', 'Steel']",Cavalry Pokémon,1.0,33.0,75,"['Swarm', 'Shell Armor']",70,135,105,60,105,20,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5
590,Foongus,"['Grass', 'Poison']",Mushroom Pokémon,0.2,1.0,190,['Effect Spore'],69,55,45,55,55,15,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
591,Amoonguss,"['Grass', 'Poison']",Mushroom Pokémon,0.6,10.5,75,['Effect Spore'],114,85,70,85,80,30,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
592,Frillish,"['Water', 'Ghost']",Floating Pokémon,1.2,33.0,190,"['Water Absorb', 'Cursed Body']",55,40,50,65,85,40,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
593,Jellicent,"['Water', 'Ghost']",Floating Pokémon,2.2,135.0,60,"['Water Absorb', 'Cursed Body']",100,60,70,85,105,60,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0
594,Alomomola,['Water'],Caring Pokémon,1.2,31.6,75,"['Healer', 'Hydration']",165,75,80,40,45,65,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
595,Joltik,"['Bug', 'Electric']",Attaching Pokémon,0.1,0.6,190,"['Compoundeyes', 'Unnerve']",50,47,50,57,50,65,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
596,Galvantula,"['Bug', 'Electric']",EleSpider Pokémon,0.8,14.3,75,"['Compoundeyes', 'Unnerve']",70,77,60,97,60,108,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
597,Ferroseed,"['Grass', 'Steel']",Thorn Seed Pokémon,0.6,18.8,255,['Iron Barbs'],44,50,91,24,86,10,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
598,Ferrothorn,"['Grass', 'Steel']",Thorn Pod Pokémon,1.0,110.0,90,['Iron Barbs'],74,94,131,54,116,20,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
599,Klink,['Steel'],Gear Pokémon,0.3,21.0,130,"['Plus', 'Minus']",40,55,70,45,60,30,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
600,Klang,['Steel'],Gear Pokémon,0.6,51.0,60,"['Plus', 'Minus']",60,80,95,70,85,50,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
601,Klinklang,['Steel'],Gear Pokémon,0.6,81.0,30,"['Plus', 'Minus']",60,100,115,70,85,90,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
602,Tynamo,['Electric'],EleFish Pokémon,0.2,0.3,190,['Levitate'],35,55,40,45,40,60,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
603,Eelektrik,['Electric'],EleFish Pokémon,1.2,22.0,60,['Levitate'],65,85,70,75,70,40,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
604,Eelektross,['Electric'],EleFish Pokémon,2.1,80.5,30,['Levitate'],85,115,80,105,80,50,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
605,Elgyem,['Psychic'],Cerebral Pokémon,0.5,9.0,255,"['Telepathy', 'Synchronize']",55,55,55,85,55,30,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
606,Beheeyem,['Psychic'],Cerebral Pokémon,1.0,34.5,90,"['Telepathy', 'Synchronize']",75,75,75,125,95,40,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
